benchmark,model,query_id,permutations_used,mean_jaccard,std_jaccard,variance_selected_size,mean_selected_size
toollinkos,anthropic/claude-haiku-4.5,86,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,86,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,86,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,86,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,87,10,0.4881481481481481,0.28394535690242795,1.45,2.5
toollinkos,qwen/qwen-2.5-coder-32b-instruct,87,10,0.8833333333333333,0.12472191289246472,0.21000000000000002,3.7
toollinkos,anthropic/claude-haiku-4.5,87,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,87,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,87,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,88,10,0.5703703703703703,0.2886513743466476,0.56,1.8
toollinkos,openai/gpt-5-mini,87,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,88,10,0.8148148148148147,0.16563466499998444,0.25,2.5
toollinkos,anthropic/claude-haiku-4.5,88,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,88,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,88,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,89,10,0.5174074074074074,0.20036865885487967,1.21,3.3
toollinkos,openai/gpt-5-mini,88,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,89,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,anthropic/claude-haiku-4.5,89,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,89,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,89,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,89,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,90,10,0.6407407407407407,0.2604733477409961,0.6100000000000001,1.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,90,10,0.8611111111111112,0.12422599874998834,0.25,3.5
toollinkos,anthropic/claude-haiku-4.5,90,10,0.34444444444444444,0.4481098851127951,2.29,1.1
toollinkos,x-ai/grok-code-fast-1,90,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,90,10,0.9111111111111111,0.11967032904743344,0.15999999999999998,3.2
toollinkos,openai/gpt-5-mini,90,10,0.45,0.484767985741633,3.45,1.5
toollinkos,qwen/qwen2.5-coder-7b-instruct,91,10,0.624074074074074,0.24382637912048574,0.4,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,91,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.4
toollinkos,anthropic/claude-haiku-4.5,91,10,0.6296296296296297,0.4777634221213955,0.8400000000000002,0.4
toollinkos,x-ai/grok-code-fast-1,91,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,91,10,0.837037037037037,0.21798428103055056,0.2,2.0
toollinkos,openai/gpt-5-mini,91,10,0.4074074074074074,0.44935558186972147,1.44,1.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,92,10,0.40481481481481485,0.26864135121568755,0.69,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,92,10,1.0,0.0,0.0,3.0
toollinkos,anthropic/claude-haiku-4.5,92,10,1.0,0.0,0.0,0.0
toollinkos,x-ai/grok-code-fast-1,92,10,0.9,0.2,0.36,3.8
toollinkos,openai/gpt-5-mini,92,10,0.6444444444444445,0.4786813161897337,2.5600000000000005,0.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,92,10,0.95,0.09999999999999999,0.09,3.1
toollinkos,qwen/qwen2.5-coder-7b-instruct,93,10,0.5822222222222223,0.3162746111050168,1.24,2.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,93,10,0.8666666666666667,0.12472191289246472,0.24000000000000005,3.4
toollinkos,anthropic/claude-haiku-4.5,93,10,0.37777777777777777,0.4673275743291798,1.36,0.8
toollinkos,x-ai/grok-code-fast-1,93,10,0.9,0.19999999999999998,0.36,3.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,93,10,0.8851851851851851,0.15243789353523468,0.2,3.0
toollinkos,openai/gpt-5-mini,93,10,0.4259259259259259,0.46918047220732223,2.81,1.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,94,10,0.5522222222222221,0.1986559778382322,1.29,2.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,94,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,94,10,0.3555555555555555,0.446661138716484,1.6900000000000002,1.1
toollinkos,x-ai/grok-code-fast-1,94,10,1.0,0.0,0.0,3.0
toollinkos,openai/gpt-5-mini,94,10,0.6444444444444445,0.4786813161897337,0.6400000000000001,0.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,95,10,0.5759259259259258,0.32002229003300664,0.89,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,95,10,0.95,0.09999999999999999,0.09,3.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,94,10,0.7888888888888888,0.2205492582364357,0.29000000000000004,2.1
toollinkos,anthropic/claude-haiku-4.5,95,10,0.6277777777777778,0.47906802527355774,1.45,0.5
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,95,10,0.835185185185185,0.16803961254852837,0.29000000000000004,2.9
toollinkos,x-ai/grok-code-fast-1,95,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,95,10,0.45,0.484767985741633,2.6100000000000003,1.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,96,10,0.34555555555555556,0.41910250963248463,3.0100000000000002,1.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,96,10,0.5185185185185185,0.48967389277150847,1.2099999999999997,0.7
toollinkos,anthropic/claude-haiku-4.5,96,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,x-ai/grok-code-fast-1,96,10,0.6055555555555555,0.4579206896665528,1.65,2.5
toollinkos,openai/gpt-5-mini,96,10,0.34074074074074073,0.40818108356729044,1.0,1.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,96,10,0.8333333333333331,0.1456784892227477,0.45,3.5
toollinkos,qwen/qwen2.5-coder-7b-instruct,97,10,0.38439153439153445,0.47017612090586025,5.640000000000001,1.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,97,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,97,10,0.6444444444444445,0.4786813161897337,0.16000000000000006,0.2
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,97,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,97,10,0.5666666666666667,0.4546060565661952,0.29,0.9
toollinkos,openai/gpt-5-mini,97,10,0.5333333333333333,0.49888765156985887,0.20999999999999996,0.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,98,10,0.4,0.41633319989322654,0.69,1.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,98,10,1.0,0.0,0.0,1.0
toollinkos,anthropic/claude-haiku-4.5,98,10,1.0,0.0,0.0,1.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,98,10,1.0,0.0,0.0,1.0
toollinkos,x-ai/grok-code-fast-1,98,10,1.0,0.0,0.0,1.0
toollinkos,openai/gpt-5-mini,98,10,0.4666666666666667,0.49888765156985887,0.24000000000000005,0.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,99,10,0.32592592592592595,0.4415958092085595,0.8099999999999999,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,99,10,0.7888888888888885,0.22054925823643562,0.2899999999999999,2.1
toollinkos,anthropic/claude-haiku-4.5,99,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,x-ai/grok-code-fast-1,99,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,99,10,0.6814814814814815,0.23523621493630248,0.36,2.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,100,10,0.6,0.37416573867739417,0.36000000000000004,1.2
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,99,10,0.7333333333333333,0.24944382578492943,0.24000000000000005,1.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,100,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,anthropic/claude-haiku-4.5,100,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,100,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,x-ai/grok-code-fast-1,100,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,100,10,0.7481481481481479,0.21263259399121962,0.24000000000000005,2.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,101,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,101,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,101,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,101,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,101,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,101,10,0.9,0.2,0.09,1.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,102,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,102,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,102,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,102,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,x-ai/grok-code-fast-1,102,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,102,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,103,10,0.55,0.24683177657247846,0.36000000000000004,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,103,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,103,10,0.7666666666666667,0.24944382578492943,0.20999999999999996,1.7
toollinkos,anthropic/claude-haiku-4.5,103,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,x-ai/grok-code-fast-1,103,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,103,10,0.837037037037037,0.21798428103055056,0.2,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,104,10,0.41481481481481475,0.4722185911261994,1.2900000000000003,1.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,104,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,104,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,104,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,x-ai/grok-code-fast-1,104,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,openai/gpt-5-mini,104,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,105,10,0.6777777777777778,0.26851213274654606,0.20999999999999996,1.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,105,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,105,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,105,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,105,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,105,10,0.7777777777777776,0.24343224778007386,0.15999999999999998,2.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,106,10,0.35555555555555557,0.46294814791110356,7.05,1.5
toollinkos,qwen/qwen-2.5-coder-32b-instruct,106,10,0.9,0.2,0.09,1.9
toollinkos,anthropic/claude-haiku-4.5,106,10,0.8,0.4,0.09000000000000001,0.1
toollinkos,x-ai/grok-code-fast-1,106,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,106,10,0.7333333333333333,0.24944382578492943,0.24000000000000005,1.6
toollinkos,openai/gpt-5-mini,106,10,0.6296296296296297,0.23277416833289877,0.48999999999999994,2.1
toollinkos,qwen/qwen2.5-coder-7b-instruct,107,10,0.6444444444444445,0.4786813161897337,0.16000000000000006,0.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,107,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,anthropic/claude-haiku-4.5,107,10,0.6444444444444445,0.47868131618973375,0.6400000000000002,0.4
toollinkos,x-ai/grok-code-fast-1,107,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,107,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,108,10,0.9,0.19999999999999998,0.09,1.9
toollinkos,openai/gpt-5-mini,107,10,0.7555555555555555,0.20367003088692623,0.25,2.5
toollinkos,qwen/qwen-2.5-coder-32b-instruct,108,10,0.8222222222222221,0.17708197167232476,0.21000000000000002,2.3
toollinkos,anthropic/claude-haiku-4.5,108,10,0.8,0.4,0.09000000000000001,0.1
toollinkos,x-ai/grok-code-fast-1,108,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,108,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,109,10,0.36148148148148146,0.4277968570380483,8.840000000000002,2.6
toollinkos,openai/gpt-5-mini,108,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,109,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,anthropic/claude-haiku-4.5,109,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,x-ai/grok-code-fast-1,109,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,109,10,0.9,0.2,0.09,1.9
toollinkos,openai/gpt-5-mini,109,10,0.7888888888888888,0.2205492582364357,0.29000000000000004,2.1
toollinkos,qwen/qwen2.5-coder-7b-instruct,110,10,0.2948148148148148,0.37626859040610905,2.21,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,110,10,0.8222222222222221,0.17708197167232476,0.21000000000000002,2.3
toollinkos,anthropic/claude-haiku-4.5,110,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,110,10,0.7333333333333333,0.24944382578492943,0.24000000000000005,1.6
toollinkos,x-ai/grok-code-fast-1,110,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,110,10,0.7777777777777776,0.19876159799998133,0.24000000000000005,2.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,111,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,111,10,0.7444444444444442,0.18872541946070032,0.61,2.7
toollinkos,anthropic/claude-haiku-4.5,111,10,1.0,0.0,0.0,0.0
toollinkos,x-ai/grok-code-fast-1,111,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,111,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,openai/gpt-5-mini,111,10,0.7481481481481481,0.21263259399121962,0.24000000000000005,2.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,112,10,0.7666666666666667,0.24944382578492943,0.20999999999999996,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,112,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,112,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,112,10,0.8222222222222222,0.23934065809486685,0.16,1.8
toollinkos,x-ai/grok-code-fast-1,112,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,112,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,113,10,0.6222222222222222,0.48483164953936503,0.41,0.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,113,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.3
toollinkos,anthropic/claude-haiku-4.5,113,10,0.4444444444444444,0.4817662975261956,1.2900000000000003,0.9
toollinkos,x-ai/grok-code-fast-1,113,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,113,10,0.8222222222222222,0.16629588385661967,0.24000000000000005,2.6
toollinkos,openai/gpt-5-mini,113,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,114,10,0.6349206349206349,0.22574475716894696,1.09,2.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,114,10,0.8462962962962962,0.20484528605962715,0.41,2.3
toollinkos,anthropic/claude-haiku-4.5,114,10,0.4666666666666667,0.49888765156985887,0.9600000000000002,0.8
toollinkos,x-ai/grok-code-fast-1,114,10,0.8462962962962962,0.20484528605962715,0.41,2.3
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,114,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,114,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,115,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,115,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,115,10,0.8,0.4,1.4400000000000002,0.4
toollinkos,x-ai/grok-code-fast-1,115,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,115,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,115,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,116,10,0.85,0.30000000000000004,0.09,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,116,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,116,10,1.0,0.0,0.0,0.0
toollinkos,x-ai/grok-code-fast-1,116,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,116,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,116,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,117,10,0.6925925925925925,0.3062226164236206,0.36,2.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,117,10,0.7377777777777776,0.21321756117886193,0.8400000000000001,2.6
toollinkos,anthropic/claude-haiku-4.5,117,10,0.37111111111111117,0.4185276957368119,3.29,2.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,117,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,x-ai/grok-code-fast-1,117,10,0.9,0.2,0.36,2.2
toollinkos,openai/gpt-5-mini,117,10,0.7407407407407408,0.3905607800433798,0.49000000000000005,1.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,118,10,0.4796825396825396,0.3208735557042913,8.36,3.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,118,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,118,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,118,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,118,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,119,10,0.7037037037037037,0.2999771367602458,1.7600000000000002,2.2
toollinkos,openai/gpt-5-mini,118,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,119,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,119,10,0.5111111111111111,0.4886362983843561,1.7600000000000002,0.8
toollinkos,x-ai/grok-code-fast-1,119,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,119,10,0.9,0.19999999999999998,0.09,1.9
toollinkos,openai/gpt-5-mini,119,10,0.9,0.2,0.09,1.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,120,10,0.6962962962962963,0.24162231748592727,0.21000000000000002,2.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,120,10,0.7185185185185186,0.19805293662666854,0.64,3.4
toollinkos,anthropic/claude-haiku-4.5,120,10,0.4422222222222223,0.38881904134646006,3.6399999999999997,3.4
toollinkos,x-ai/grok-code-fast-1,120,10,0.7540740740740739,0.19667468770697588,0.76,2.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,120,10,0.8385185185185183,0.2147586133377274,0.41,2.3
toollinkos,openai/gpt-5-mini,120,10,0.9199999999999999,0.16,0.36,3.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,121,10,0.637037037037037,0.23383250544688292,0.36,2.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,121,10,0.7444444444444446,0.1912596322112438,0.61,3.7
toollinkos,anthropic/claude-haiku-4.5,121,10,0.3828571428571429,0.4332820482472512,5.5600000000000005,2.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,121,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,x-ai/grok-code-fast-1,121,10,0.7866666666666665,0.28720878971384023,1.44,2.6
toollinkos,openai/gpt-5-mini,121,10,0.7833333333333332,0.18708286933869706,0.45,2.5
toollinkos,qwen/qwen2.5-coder-7b-instruct,122,10,0.6666666666666666,0.29814239699997197,0.09,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,122,10,0.6966666666666667,0.21561282171728308,0.61,3.7
toollinkos,anthropic/claude-haiku-4.5,122,10,0.3588888888888889,0.40528301344573314,4.089999999999999,2.9
toollinkos,x-ai/grok-code-fast-1,122,10,0.7155555555555556,0.2427822272666251,1.3599999999999999,2.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,122,10,0.8385185185185183,0.21475861333772733,0.41000000000000003,2.3
toollinkos,openai/gpt-5-mini,122,10,0.5944444444444446,0.3400254166244302,1.01,2.3
